AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
99990100004;961084777;0.62;;;
99990100004;961084805;;0.62;1.178;
99990100004;961088377;0.62;;;
99990100004;961088405;;0.62;1.178;
99990100004;961091977;0.62;;;
99990100004;961092005;;0.62;1.178;
99990100004;961095577;0.62;;;
99990100004;961095605;;0.62;1.178;
99990100004;961099177;0.62;;;
99990100004;961099205;;0.62;1.178;
99990100004;961102777;0.62;;;
99990100004;961102805;;0.62;1.178;
99990100004;961106377;0.62;;;
99990100004;961106405;;0.62;1.178;
99990100004;961109977;0.62;;;
99990100004;961110005;;0.62;1.178;
99990100004;961113577;0.62;;;
99990100004;961113605;;0.62;1.178;
99990100004;961117177;0.62;;;
99990100004;961117205;;0.62;1.178;
99990100004;961120777;0.62;;;
99990100004;961120805;;0.62;1.178;
99990100004;961124377;0.62;;;
99990100004;961124405;;0.62;1.178;
99990100004;961127977;0.62;;;
99990100004;961128005;;0.62;1.178;
99990100004;961131577;0.62;;;
99990100004;961131605;;0.62;1.178;
99990100004;961135177;0.62;;;
99990100004;961135205;;0.62;1.178;
99990100004;961138777;0.62;;;
99990100004;961138805;;0.62;1.178;
99990100004;961142377;0.62;;;
99990100004;961142405;;0.62;1.178;
99990100004;961145977;0.62;;;
99990100004;961146005;;0.62;1.178;
99990100004;961149577;0.62;;;
99990100004;961149605;;0.62;1.178;
99990100004;961153177;0.62;;;
99990100004;961153205;;0.62;1.178;
99990100004;961156777;0.62;;;
99990100004;961156805;;0.62;1.178;
99990100004;961160377;0.62;;;
99990100004;961160405;;0.62;1.178;
99990100004;961163977;0.62;;;
99990100004;961164005;;0.62;1.178;
99990100004;961167577;0.62;;;
99990100004;961167605;;0.62;1.178;
99990100004;961171177;0.62;;;
99990100004;961171205;;0.62;1.178;
99990100004;961174777;0.62;;;
99990100004;961174805;;0.62;1.178;
99990100004;961178377;0.62;;;
99990100004;961178405;;0.62;1.178;
99990100004;961181977;0.62;;;
99990100004;961182005;;0.62;1.178;
99990100004;961185577;0.62;;;
99990100004;961185605;;0.62;1.178;
99990100004;961189177;0.62;;;
99990100004;961189205;;0.62;1.178;
99990100004;961192777;0.62;;;
99990100004;961192805;;0.62;1.178;
99990100004;961196377;0.62;;;
99990100004;961196405;;0.62;1.178;
99990100004;961199977;0.62;;;
99990100004;961200005;;0.62;1.178;
99990100004;961203577;0.62;;;
99990100004;961203605;;0.62;1.178;
99990100004;961207177;0.62;;;
99990100004;961207205;;0.62;1.178;
99990100004;961210777;0.62;;;
99990100004;961210805;;0.62;1.178;
99990100004;961214377;0.62;;;
99990100004;961214405;;0.62;1.178;
99990100004;961217977;0.62;;;
99990100004;961218005;;0.62;1.178;
99990100004;961221577;0.62;;;
99990100004;961221605;;0.62;1.178;
99990100004;961225177;0.62;;;
99990100004;961225205;;0.62;1.178;
99990100004;961228777;0.62;;;
99990100004;961228805;;0.62;1.178;
99990100004;961232377;0.62;;;
99990100004;961232405;;0.62;1.178;
99990100004;961235977;0.62;;;
99990100004;961236005;;0.62;1.178;
99990100004;961239577;0.62;;;
99990100004;961239605;;0.62;1.178;
99990100004;961243177;0.62;;;
99990100004;961243205;;0.62;1.178;
99990100004;961246777;0.62;;;
99990100004;961246805;;0.62;1.178;
99990100004;961250377;0.62;;;
99990100004;961250405;;0.62;1.178;
99990100004;961253977;0.62;;;
99990100004;961254005;;0.62;1.178;
99990100004;961257577;0.62;;;
99990100004;961257605;;0.62;1.178;
99990100004;961261177;0.62;;;
99990100004;961261205;;0.62;1.178;
99990100004;961264777;0.62;;;
99990100004;961264805;;0.62;1.178;
99990100004;961268377;0.62;;;
99990100004;961268405;;0.62;1.178;
99990100004;961271977;0.62;;;
99990100004;961272005;;0.62;1.178;
99990100004;961275577;0.62;;;
99990100004;961275605;;0.62;1.178;
99990100004;961279177;0.62;;;
99990100004;961279205;;0.62;1.178;
99990100004;961282777;0.62;;;
99990100004;961282805;;0.62;1.178;
99990100004;961286377;0.62;;;
99990100004;961286405;;0.62;1.178;
99990100004;961289977;0.62;;;
99990100004;961290005;;0.62;1.178;
99990100004;961293577;0.62;;;
99990100004;961293605;;0.62;1.178;
99990100004;961297177;0.62;;;
99990100004;961297205;;0.62;1.178;
99990100004;961300777;0.62;;;
99990100004;961300805;;0.62;1.178;
99990100004;961304377;0.62;;;
99990100004;961304405;;0.62;1.178;
99990100004;961307977;0.62;;;
99990100004;961308005;;0.62;1.178;
99990100004;961311577;0.62;;;
99990100004;961311605;;0.62;1.178;
99990100004;961315177;0.62;;;
99990100004;961315205;;0.62;1.178;
99990100004;961318777;0.62;;;
99990100004;961318805;;0.62;1.178;
99990100004;961322377;0.62;;;
99990100004;961322405;;0.62;1.178;
99990100004;961325977;0.62;;;
99990100004;961326005;;0.62;1.178;
99990100004;961329577;0.62;;;
99990100004;961329605;;0.62;1.178;
99990100004;961333177;0.62;;;
99990100004;961333205;;0.62;1.178;
99990100004;961336777;0.62;;;
99990100004;961336805;;0.62;1.178;
99990100004;961340377;0.62;;;
99990100004;961340405;;0.62;1.178;
99990100004;961343977;0.62;;;
99990100004;961344005;;0.62;1.178;
99990100004;961347577;0.62;;;
99990100004;961347605;;0.62;1.178;
99990100004;961351177;0.62;;;
99990100004;961351205;;0.62;1.178;
99990100004;961354777;0.62;;;
99990100004;961354805;;0.62;1.178;
99990100004;961358377;0.62;;;
99990100004;961358405;;0.62;1.178;
99990100004;961361977;0.62;;;
99990100004;961362005;;0.62;1.178;
99990100004;961365577;0.62;;;
99990100004;961365605;;0.62;1.178;
99990100004;961369177;0.62;;;
99990100004;961369205;;0.62;1.178;
99990100004;961372777;0.62;;;
99990100004;961372805;;0.62;1.178;
99990100004;961376377;0.62;;;
99990100004;961376405;;0.62;1.178;
99990100004;961379977;0.62;;;
99990100004;961380005;;0.62;1.178;
99990100004;961383577;0.62;;;
99990100004;961383605;;0.62;1.178;
99990100004;961387177;0.62;;;
99990100004;961387205;;0.62;1.178;
99990100004;961390777;0.62;;;
99990100004;961390805;;0.62;1.178;
99990100004;961394377;0.62;;;
99990100004;961394405;;0.62;1.178;
99990100004;961397977;0.62;;;
99990100004;961398005;;0.62;1.178;
99990100004;961401577;0.62;;;
99990100004;961401605;;0.62;1.178;
99990100004;961405177;0.62;;;
99990100004;961405205;;0.62;1.178;
99990100004;961408777;0.62;;;
99990100004;961408805;;0.62;1.178;
99990100004;961412377;0.62;;;
99990100004;961412405;;0.62;1.178;
99990100004;961415977;0.62;;;
99990100004;961416005;;0.62;1.178;
99990100004;961419577;0.62;;;
99990100004;961419605;;0.62;1.178;
99990100004;961423177;0.62;;;
99990100004;961423205;;0.62;1.178;
99990100004;961426777;0.62;;;
99990100004;961426805;;0.62;1.178;
99990100004;961430377;0.62;;;
99990100004;961430405;;0.62;1.178;
99990100004;961433977;0.62;;;
99990100004;961434005;;0.62;1.178;
99990100004;961437577;0.62;;;
99990100004;961437605;;0.62;1.178;
99990100004;961441177;0.62;;;
99990100004;961441205;;0.62;1.178;
99990100004;961444777;0.62;;;
99990100004;961444805;;0.62;1.178;
99990100004;961448377;0.62;;;
99990100004;961448405;;0.62;1.178;
99990100004;961451977;0.62;;;
99990100004;961452005;;0.62;1.178;
99990100004;961455577;0.62;;;
99990100004;961455605;;0.62;1.178;
99990100004;961459177;0.62;;;
99990100004;961459205;;0.62;1.178;
99990100004;961462777;0.62;;;
99990100004;961462805;;0.62;1.178;
99990100004;961466377;0.62;;;
99990100004;961466405;;0.62;1.178;
99990100004;961469977;0.62;;;
99990100004;961470005;;0.62;1.178;
99990100004;961473577;0.62;;;
99990100004;961473605;;0.62;1.178;
99990100004;961477177;0.62;;;
99990100004;961477205;;0.62;1.178;
99990100004;961480777;0.62;;;
99990100004;961480805;;0.62;1.178;
99990100004;961484377;0.62;;;
99990100004;961484405;;0.62;1.178;
99990100004;961487977;0.62;;;
99990100004;961488005;;0.62;1.178;
99990100004;961491577;0.62;;;
99990100004;961491605;;0.62;1.178;
99990100004;961495177;0.62;;;
99990100004;961495205;;0.62;1.178;
99990100004;961498777;0.62;;;
99990100004;961498805;;0.62;1.178;
99990100004;961502377;0.62;;;
99990100004;961502405;;0.62;1.178;
99990100004;961505977;0.62;;;
99990100004;961506005;;0.62;1.178;
99990100004;961509577;0.62;;;
99990100004;961509605;;0.62;1.178;
99990100004;961513177;0.62;;;
99990100004;961513205;;0.62;1.178;
99990100004;961516777;0.62;;;
99990100004;961516805;;0.62;1.178;
99990100004;961520377;0.62;;;
99990100004;961520405;;0.62;1.178;
99990100004;961523977;0.62;;;
99990100004;961524005;;0.62;1.178;
99990100004;961527577;0.62;;;
99990100004;961527605;;0.62;1.178;
99990100004;961531177;0.62;;;
99990100004;961531205;;0.62;1.178;
99990100004;961534777;0.62;;;
99990100004;961534805;;0.62;1.178;
99990100004;961538377;0.62;;;
99990100004;961538405;;0.62;1.178;
99990100004;961541977;0.62;;;
99990100004;961542005;;0.62;1.178;
99990100004;961545577;0.62;;;
99990100004;961545605;;0.62;1.178;
99990100004;961549177;0.62;;;
99990100004;961549205;;0.62;1.178;
99990100004;961552777;0.62;;;
99990100004;961552805;;0.62;1.178;
99990100004;961556377;0.62;;;
99990100004;961556405;;0.62;1.178;
99990100004;961559977;0.62;;;
99990100004;961560005;;0.62;1.178;
99990100004;961563577;0.62;;;
99990100004;961563605;;0.62;1.178;
99990100004;961567177;0.62;;;
99990100004;961567205;;0.62;1.178;
99990100004;961570777;0.62;;;
99990100004;961570805;;0.62;1.178;
99990100004;961574377;0.62;;;
99990100004;961574405;;0.62;1.178;
99990100004;961577977;0.62;;;
99990100004;961578005;;0.62;1.178;
99990100004;961581577;0.62;;;
99990100004;961581605;;0.62;1.178;
99990100004;961585177;0.62;;;
99990100004;961585205;;0.62;1.178;
99990100004;961588777;0.62;;;
99990100004;961588805;;0.62;1.178;
99990100004;961592377;0.62;;;
99990100004;961592405;;0.62;1.178;
99990100004;961595977;0.62;;;
99990100004;961596005;;0.62;1.178;
99990100004;961599577;0.62;;;
99990100004;961599605;;0.62;1.178;
99990100004;961603177;0.62;;;
99990100004;961603205;;0.62;1.178;
99990100004;961606777;0.62;;;
99990100004;961606805;;0.62;1.178;
99990100004;961610377;0.62;;;
99990100004;961610405;;0.62;1.178;
99990100004;961613977;0.62;;;
99990100004;961614005;;0.62;1.178;
99990100004;961617577;0.62;;;
99990100004;961617605;;0.62;1.178;
99990100004;961621177;0.62;;;
99990100004;961621205;;0.62;1.178;
99990100004;961624777;0.62;;;
99990100004;961624805;;0.62;1.178;
99990100004;961628377;0.62;;;
99990100004;961628405;;0.62;1.178;
99990100004;961631977;0.62;;;
99990100004;961632005;;0.62;1.178;
99990100004;961635577;0.62;;;
99990100004;961635605;;0.62;1.178;
99990100004;961639177;0.62;;;
99990100004;961639205;;0.62;1.178;
99990100004;961642777;0.62;;;
99990100004;961642805;;0.62;1.178;
99990100004;961646377;0.62;;;
99990100004;961646405;;0.62;1.178;
99990100004;961649977;0.62;;;
99990100004;961650005;;0.62;1.178;
99990100004;961653577;0.62;;;
99990100004;961653605;;0.62;1.178;
99990100004;961657177;0.62;;;
99990100004;961657205;;0.62;1.178;
99990100004;961660777;0.62;;;
99990100004;961660805;;0.62;1.178;
99990100004;961664377;0.62;;;
99990100004;961664405;;0.62;1.178;
99990100004;961667977;0.62;;;
99990100004;961668005;;0.62;1.178;
99990100004;961671577;0.62;;;
99990100004;961671605;;0.62;1.178;
99990100004;961675177;0.62;;;
99990100004;961675205;;0.62;1.178;
99990100004;961678777;0.62;;;
99990100004;961678805;;0.62;1.178;
99990100004;961682377;0.62;;;
99990100004;961682405;;0.62;1.178;
99990100004;961685977;0.62;;;
99990100004;961686005;;0.62;1.178;
99990100004;961689577;0.62;;;
99990100004;961689605;;0.62;1.178;
99990100004;961693177;0.62;;;
99990100004;961693205;;0.62;1.178;
99990100004;961696777;0.62;;;
99990100004;961696805;;0.62;1.178;
99990100004;961700377;0.62;;;
99990100004;961700405;;0.62;1.178;
99990100004;961703977;0.62;;;
99990100004;961704005;;0.62;1.178;
99990100004;961707577;0.62;;;
99990100004;961707605;;0.62;1.178;
99990100004;961711177;0.62;;;
99990100004;961711205;;0.62;1.178;
99990100004;961714777;0.62;;;
99990100004;961714805;;0.62;1.178;
99990100004;961718377;0.62;;;
99990100004;961718405;;0.62;1.178;
99990100004;961721977;0.62;;;
99990100004;961722005;;0.62;1.178;
99990100004;961725577;0.62;;;
99990100004;961725605;;0.62;1.178;
99990100004;961729177;0.62;;;
99990100004;961729205;;0.62;1.178;
99990100004;961732777;0.62;;;
99990100004;961732805;;0.62;1.178;
99990100004;961736377;0.62;;;
99990100004;961736405;;0.62;1.178;
99990100004;961739977;0.62;;;
99990100004;961740005;;0.62;1.178;
99990100004;961743577;0.62;;;
99990100004;961743605;;0.62;1.178;
99990100004;961747177;0.62;;;
99990100004;961747205;;0.62;1.178;
99990100004;961750777;0.62;;;
99990100004;961750805;;0.62;1.178;
99990100004;961754377;0.62;;;
99990100004;961754405;;0.62;1.178;
99990100004;961757977;0.62;;;
99990100004;961758005;;0.62;1.178;
99990100004;961761577;0.62;;;
99990100004;961761605;;0.62;1.178;
99990100004;961765177;0.62;;;
99990100004;961765205;;0.62;1.178;
99990100004;961768777;0.62;;;
99990100004;961768805;;0.62;1.178;
99990100004;961772377;0.62;;;
99990100004;961772405;;0.62;1.178;
99990100004;961775977;0.62;;;
99990100004;961776005;;0.62;1.178;
99990100004;961779577;0.62;;;
99990100004;961779605;;0.62;1.178;
99990100004;961783177;0.62;;;
99990100004;961783205;;0.62;1.178;
99990100004;961786777;0.62;;;
99990100004;961786805;;0.62;1.178;
99990100004;961790377;0.62;;;
99990100004;961790405;;0.62;1.178;
99990100004;961793977;0.62;;;
99990100004;961794005;;0.62;1.178;
99990100004;961797577;0.62;;;
99990100004;961797605;;0.62;1.178;
99990100004;961801177;0.62;;;
99990100004;961801205;;0.62;1.178;
99990100004;961804777;0.62;;;
99990100004;961804805;;0.62;1.178;
99990100004;961808377;0.62;;;
99990100004;961808405;;0.62;1.178;
99990100004;961811977;0.62;;;
99990100004;961812005;;0.62;1.178;
99990100004;961815577;0.62;;;
99990100004;961815605;;0.62;1.178;
99990100004;961819177;0.62;;;
99990100004;961819205;;0.62;1.178;
99990100004;961822777;0.62;;;
99990100004;961822805;;0.62;1.178;
99990100004;961826377;0.62;;;
99990100004;961826405;;0.62;1.178;
99990100004;961829977;0.62;;;
99990100004;961830005;;0.0;0.0;
99990100004;961833577;0.62;;;
99990100004;961833605;;0.0;0.0;
99990100004;961837177;0.62;;;
99990100004;961837205;;0.0;0.0;
99990100004;961840777;0.62;;;
99990100004;961840805;;0.0;0.0;
99990100004;961844377;0.62;;;
99990100004;961844405;;0.0;0.0;
99990100004;961846204;;;;15355.242476117342
99990100004;961847977;0.62;;;
99990100004;961848005;;0.0;0.0;
99990100004;961851577;0.62;;;
99990100004;961851605;;0.0;0.0;
99990100004;961855177;0.62;;;
99990100004;961855205;;0.0;0.0;
99990100004;961858777;0.62;;;
99990100004;961858805;;0.62;1.178;
99990100004;961862377;0.62;;;
99990100004;961862405;;0.62;1.178;
99990100004;961865977;0.62;;;
99990100004;961866005;;0.62;1.178;
99990100004;961869577;0.62;;;
99990100004;961869605;;0.62;1.178;
99990100004;961873177;0.62;;;
99990100004;961873205;;0.62;1.178;
99990100004;961876777;0.62;;;
99990100004;961876805;;0.62;1.178;
99990100004;961880377;0.62;;;
99990100004;961880405;;0.62;1.178;
99990100004;961883977;0.62;;;
99990100004;961884005;;0.62;1.178;
99990100004;961887577;0.62;;;
99990100004;961887605;;0.62;1.178;
99990100004;961891177;0.62;;;
99990100004;961891205;;0.62;1.178;
99990100004;961894777;0.62;;;
99990100004;961894805;;0.62;1.178;
99990100004;961898377;0.62;;;
99990100004;961898405;;0.62;1.178;
99990100004;961901977;0.62;;;
99990100004;961902005;;0.62;1.178;
99990100004;961905577;0.62;;;
99990100004;961905605;;0.62;1.178;
99990100004;961909177;0.62;;;
99990100004;961909205;;0.62;1.178;
99990100004;961912777;0.62;;;
99990100004;961912805;;0.62;1.178;
99990100004;961916377;0.62;;;
99990100004;961916405;;0.62;1.178;
99990100004;961919977;0.62;;;
99990100004;961920005;;0.62;1.178;
99990100004;961923577;0.62;;;
99990100004;961923605;;0.62;1.178;
99990100004;961927177;0.62;;;
99990100004;961927205;;0.62;1.178;
99990100004;961930777;0.62;;;
99990100004;961930805;;0.62;1.178;
99990100004;961934377;0.62;;;
99990100004;961934405;;0.62;1.178;
99990100004;961937977;0.62;;;
99990100004;961938005;;0.62;1.178;
99990100004;961941577;0.62;;;
99990100004;961941605;;0.62;1.178;
99990100004;961945177;0.62;;;
99990100004;961945205;;0.62;1.178;
99990100004;961948777;0.62;;;
99990100004;961948805;;0.62;1.178;
99990100004;961952377;0.62;;;
99990100004;961952405;;0.62;1.178;
99990100004;961955977;0.62;;;
99990100004;961956005;;0.62;1.178;
99990100004;961959577;0.62;;;
99990100004;961959605;;0.62;1.178;
99990100004;961963177;0.62;;;
99990100004;961963205;;0.62;1.178;
99990100004;961966777;0.62;;;
99990100004;961966805;;0.62;1.178;
99990100004;961970377;0.62;;;
99990100004;961970405;;0.62;1.178;
99990100004;961973977;0.62;;;
99990100004;961974005;;0.62;1.178;
99990100004;961977577;0.62;;;
99990100004;961977605;;0.62;1.178;
99990100004;961981177;0.62;;;
99990100004;961981205;;0.62;1.178;
99990100004;961984777;0.62;;;
99990100004;961984805;;0.62;1.178;
99990100004;961988377;0.62;;;
99990100004;961988405;;0.62;1.178;
99990100004;961991977;0.62;;;
99990100004;961992005;;0.62;1.178;
99990100004;961995577;0.62;;;
99990100004;961995605;;0.62;1.178;
99990100004;961999177;0.62;;;
99990100004;961999205;;0.62;1.178;
99990100004;962002777;0.62;;;
99990100004;962002805;;0.62;1.178;
99990100004;962006377;0.62;;;
99990100004;962006405;;0.62;1.178;
99990100004;962009977;0.62;;;
99990100004;962010005;;0.62;1.178;
99990100004;962013577;0.62;;;
99990100004;962013605;;0.62;1.178;
99990100004;962017177;0.62;;;
99990100004;962017205;;0.62;1.178;
99990100004;962020777;0.62;;;
99990100004;962020805;;0.62;1.178;
99990100004;962024377;0.62;;;
99990100004;962024405;;0.62;1.178;
99990100004;962027977;0.62;;;
99990100004;962028005;;0.62;1.178;
99990100004;962031577;0.62;;;
99990100004;962031605;;0.62;1.178;
99990100004;962035177;0.62;;;
99990100004;962035205;;0.62;1.178;
99990100004;962038777;0.62;;;
99990100004;962038805;;0.62;1.178;
99990100004;962042377;0.62;;;
99990100004;962042405;;0.62;1.178;
99990100004;962045977;0.62;;;
99990100004;962046005;;0.62;1.178;
99990100004;962049577;0.62;;;
99990100004;962049605;;0.62;1.178;
99990100004;962053177;0.62;;;
99990100004;962053205;;0.62;1.178;
99990100004;962056777;0.62;;;
99990100004;962056805;;0.62;1.178;
99990100004;962060377;0.62;;;
99990100004;962060405;;0.62;1.178;
99990100004;962063977;0.62;;;
99990100004;962064005;;0.62;1.178;
99990100004;962067577;0.62;;;
99990100004;962067605;;0.62;1.178;
99990100004;962071177;0.62;;;
99990100004;962071205;;0.62;1.178;
99990100004;962074777;0.62;;;
99990100004;962074805;;0.62;1.178;
99990100004;962078377;0.62;;;
99990100004;962078405;;0.62;1.178;
99990100004;962081977;0.62;;;
99990100004;962082005;;0.62;1.178;
99990100004;962085577;0.62;;;
99990100004;962085605;;0.62;1.178;
99990100004;962089177;0.62;;;
99990100004;962089205;;0.62;1.178;
99990100004;962092777;0.62;;;
99990100004;962092805;;0.62;1.178;
99990100004;962096377;0.62;;;
99990100004;962096405;;0.62;1.178;
99990100004;962099977;0.62;;;
99990100004;962100005;;0.62;1.178;
99990100004;962103577;0.62;;;
99990100004;962103605;;0.62;1.178;
99990100004;962107177;0.62;;;
99990100004;962107205;;0.62;1.178;
99990100004;962110777;0.62;;;
99990100004;962110805;;0.62;1.178;
99990100004;962114377;0.62;;;
99990100004;962114405;;0.62;1.178;
99990100004;962117977;0.62;;;
99990100004;962118005;;0.62;1.178;
99990100004;962121577;0.62;;;
99990100004;962121605;;0.62;1.178;
99990100004;962125177;0.62;;;
99990100004;962125205;;0.62;1.178;
99990100004;962128777;0.62;;;
99990100004;962128805;;0.62;1.178;
99990100004;962132377;0.62;;;
99990100004;962132405;;0.62;1.178;
99990100004;962135977;0.62;;;
99990100004;962136005;;0.62;1.178;
99990100004;962139577;0.62;;;
99990100004;962139605;;0.62;1.178;
99990100004;962143177;0.62;;;
99990100004;962143205;;0.62;1.178;
99990100004;962146777;0.62;;;
99990100004;962146805;;0.62;1.178;
99990100004;962150377;0.62;;;
99990100004;962150405;;0.62;1.178;
99990100004;962153977;0.62;;;
99990100004;962154005;;0.62;1.178;
99990100004;962157577;0.62;;;
99990100004;962157605;;0.62;1.178;
99990100004;962161177;0.62;;;
99990100004;962161205;;0.62;1.178;
99990100004;962164777;0.62;;;
99990100004;962164805;;0.62;1.178;
99990100004;962168377;0.62;;;
99990100004;962168405;;0.62;1.178;
99990100004;962171977;0.62;;;
99990100004;962172005;;0.62;1.178;
99990100004;962175577;0.62;;;
99990100004;962175605;;0.62;1.178;
99990100004;962179177;0.62;;;
99990100004;962179205;;0.62;1.178;
99990100004;962182777;0.62;;;
99990100004;962182805;;0.62;1.178;
99990100004;962186377;0.62;;;
99990100004;962186405;;0.62;1.178;
99990100004;962189977;0.62;;;
99990100004;962190005;;0.62;1.178;
99990100004;962193577;0.62;;;
99990100004;962193605;;0.62;1.178;
99990100004;962197177;0.62;;;
99990100004;962197205;;0.62;1.178;
99990100004;962200777;0.62;;;
99990100004;962200805;;0.62;1.178;
99990100004;962204377;0.62;;;
99990100004;962204405;;0.62;1.178;
99990100004;962207977;0.62;;;
99990100004;962208005;;0.62;1.178;
99990100004;962211577;0.62;;;
99990100004;962211605;;0.62;1.178;
99990100004;962215177;0.62;;;
99990100004;962215205;;0.62;1.178;
99990100004;962218777;0.62;;;
99990100004;962218805;;0.62;1.178;
99990100004;962222377;0.62;;;
99990100004;962222405;;0.62;1.178;
99990100004;962225977;0.62;;;
99990100004;962226005;;0.62;1.178;
99990100004;962229577;0.62;;;
99990100004;962229605;;0.62;1.178;
99990100004;962233177;0.62;;;
99990100004;962233205;;0.62;1.178;
99990100004;962236777;0.62;;;
99990100004;962236805;;0.62;1.178;
99990100004;962240377;0.62;;;
99990100004;962240405;;0.62;1.178;
99990100004;962243977;0.62;;;
99990100004;962244005;;0.62;1.178;
99990100004;962247577;0.62;;;
99990100004;962247605;;0.62;1.178;
99990100004;962251177;0.62;;;
99990100004;962251205;;0.62;1.178;
99990100004;962254777;0.62;;;
99990100004;962254805;;0.62;1.178;
99990100004;962258377;0.62;;;
99990100004;962258405;;0.62;1.178;
99990100004;962261977;0.62;;;
99990100004;962262005;;0.62;1.178;
99990100004;962265577;0.62;;;
99990100004;962265605;;0.62;1.178;
99990100004;962269177;0.62;;;
99990100004;962269205;;0.62;1.178;
99990100004;962272777;0.62;;;
99990100004;962272805;;0.62;1.178;
99990100004;962276377;0.62;;;
99990100004;962276405;;0.62;1.178;
99990100004;962279977;0.62;;;
99990100004;962280005;;0.62;1.178;
99990100004;962283577;0.62;;;
99990100004;962283605;;0.62;1.178;
99990100004;962287177;0.62;;;
99990100004;962287205;;0.62;1.178;
99990100004;962290777;0.62;;;
99990100004;962290805;;0.62;1.178;
99990100004;962294377;0.62;;;
99990100004;962294405;;0.62;1.178;
99990100004;962297977;0.62;;;
99990100004;962298005;;0.62;1.178;
99990100004;962301577;0.62;;;
99990100004;962301605;;0.62;1.178;
99990100004;962305177;0.62;;;
99990100004;962305205;;0.62;1.178;
99990100004;962308777;0.62;;;
99990100004;962308805;;0.62;1.178;
99990100004;962312377;0.62;;;
99990100004;962312405;;0.62;1.178;
99990100004;962315977;0.62;;;
99990100004;962316005;;0.62;1.178;
99990100004;962319577;0.62;;;
99990100004;962319605;;0.62;1.178;
99990100004;962323177;0.62;;;
99990100004;962323205;;0.62;1.178;
99990100004;962326777;0.62;;;
99990100004;962326805;;0.62;1.178;
99990100004;962330377;0.62;;;
99990100004;962330405;;0.62;1.178;
99990100004;962333977;0.62;;;
99990100004;962334005;;0.62;1.178;
99990100004;962337577;0.62;;;
99990100004;962337605;;0.62;1.178;
99990100004;962341177;0.62;;;
99990100004;962341205;;0.62;1.178;
99990100004;962344777;0.62;;;
99990100004;962344805;;0.62;1.178;
99990100004;962348377;0.62;;;
99990100004;962348405;;0.62;1.178;
99990100004;962351977;0.62;;;
99990100004;962352005;;0.62;1.178;
99990100004;962355577;0.62;;;
99990100004;962355605;;0.62;1.178;
99990100004;962359177;0.62;;;
99990100004;962359205;;0.62;1.178;
99990100004;962362777;0.62;;;
99990100004;962362805;;0.62;1.178;
99990100004;962366377;0.62;;;
99990100004;962366405;;0.62;1.178;
99990100004;962369977;0.62;;;
99990100004;962370005;;0.62;1.178;
99990100004;962373577;0.62;;;
99990100004;962373605;;0.62;1.178;
99990100004;962377177;0.62;;;
99990100004;962377205;;0.62;1.178;
99990100004;962380777;0.62;;;
99990100004;962380805;;0.62;1.178;
99990100004;962384377;0.62;;;
99990100004;962384405;;0.62;1.178;
99990100004;962387977;0.62;;;
99990100004;962388005;;0.62;1.178;
99990100004;962391577;0.62;;;
99990100004;962391605;;0.62;1.178;
99990100004;962395177;0.62;;;
99990100004;962395205;;0.62;1.178;
99990100004;962398777;0.62;;;
99990100004;962398805;;0.62;1.178;
99990100004;962402377;0.62;;;
99990100004;962402405;;0.62;1.178;
99990100004;962405977;0.62;;;
99990100004;962406005;;0.62;1.178;
99990100004;962409577;0.62;;;
99990100004;962409605;;0.62;1.178;
99990100004;962413177;0.62;;;
99990100004;962413205;;0.62;1.178;
99990100004;962416777;0.62;;;
99990100004;962416805;;0.62;1.178;
99990100004;962420377;0.62;;;
99990100004;962420405;;0.62;1.178;
99990100004;962423977;0.62;;;
99990100004;962424005;;0.62;1.178;
99990100004;962427577;0.62;;;
99990100004;962427605;;0.62;1.178;
99990100004;962431177;0.62;;;
99990100004;962431205;;0.62;1.178;
99990100004;962434777;0.62;;;
99990100004;962434805;;0.62;1.178;
99990100004;962438377;0.62;;;
99990100004;962438405;;0.62;1.178;
99990100004;962441977;0.62;;;
99990100004;962442005;;0.62;1.178;
99990100004;962445577;0.62;;;
99990100004;962445605;;0.62;1.178;
99990100004;962449177;0.62;;;
99990100004;962449205;;0.62;1.178;
99990100004;962452777;0.62;;;
99990100004;962452805;;0.62;1.178;
99990100004;962456377;0.62;;;
99990100004;962456405;;0.62;1.178;
99990100004;962459977;0.62;;;
99990100004;962460005;;0.62;1.178;
99990100004;962463577;0.62;;;
99990100004;962463605;;0.62;1.178;
99990100004;962467177;0.62;;;
99990100004;962467205;;0.62;1.178;
99990100004;962470777;0.62;;;
99990100004;962470805;;0.62;1.178;
99990100004;962474377;0.62;;;
99990100004;962474405;;0.62;1.178;
99990100004;962477977;0.62;;;
99990100004;962478005;;0.62;1.178;
99990100004;962481577;0.62;;;
99990100004;962481605;;0.62;1.178;
99990100004;962485177;0.62;;;
99990100004;962485205;;0.62;1.178;
99990100004;962488777;0.62;;;
99990100004;962488805;;0.62;1.178;
99990100004;962492377;0.62;;;
99990100004;962492405;;0.62;1.178;
99990100004;962495977;0.62;;;
99990100004;962496005;;0.62;1.178;
99990100004;962499577;0.62;;;
99990100004;962499605;;0.62;1.178;
99990100004;962503177;0.62;;;
99990100004;962503205;;0.62;1.178;
99990100004;962506777;0.62;;;
99990100004;962506805;;0.62;1.178;
99990100004;962510377;0.62;;;
99990100004;962510405;;0.62;1.178;
99990100004;962513977;0.62;;;
